id,disk_name,path,internal_number,title,title_orig,title_ru,year,main_category,genres,country,directors,cast,status,num_of_seasons,num_episodes_per_season,rating,awards,plot,atmosphere,why_watch,mood,catchphrases,quote,can_stop_at,facts,similar,final_verdict,review,media_type,parent_id,media_size,torrent_id,episode_scan_skipped,plot_granularity,why_watch_tts,plot_tts
9207,ДИСК 12,R:\сериалы\Mad Men\Season 4\Mad.Men.s04e13.avi,,Mad Men S04E00 Mad.Men.s04e13.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9194,0,,0,,,
9208,ДИСК 12,R:\сериалы\Mad Men\Season 5,,Mad Men (сезон 5),,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,season,6358,0,,0,,,
9209,ДИСК 12,R:\сериалы\Mad Men\Season 5\Mad.Men.s05e01.avi,,Mad Men S05E00 Mad.Men.s05e01.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9208,0,,0,,,
9210,ДИСК 12,R:\сериалы\Mad Men\Season 5\Mad.Men.s05e02.avi,,Mad Men S05E00 Mad.Men.s05e02.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9208,0,,0,,,
9211,ДИСК 12,R:\сериалы\Mad Men\Season 5\Mad.Men.s05e03.avi,,Mad Men S05E00 Mad.Men.s05e03.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9208,0,,0,,,
9212,ДИСК 12,R:\сериалы\Mad Men\Season 5\Mad.Men.s05e04.avi,,Mad Men S05E00 Mad.Men.s05e04.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9208,0,,0,,,
9213,ДИСК 12,R:\сериалы\Mad Men\Season 5\Mad.Men.s05e05.avi,,Mad Men S05E00 Mad.Men.s05e05.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9208,0,,0,,,
9214,ДИСК 12,R:\сериалы\Mad Men\Season 5\Mad.Men.s05e06.avi,,Mad Men S05E00 Mad.Men.s05e06.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9208,0,,0,,,
9215,ДИСК 12,R:\сериалы\Mad Men\Season 5\Mad.Men.s05e07.avi,,Mad Men S05E00 Mad.Men.s05e07.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9208,0,,0,,,
9216,ДИСК 12,R:\сериалы\Mad Men\Season 5\Mad.Men.s05e08.avi,,Mad Men S05E00 Mad.Men.s05e08.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9208,0,,0,,,
9217,ДИСК 12,R:\сериалы\Mad Men\Season 5\Mad.Men.s05e09.avi,,Mad Men S05E00 Mad.Men.s05e09.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9208,0,,0,,,
9218,ДИСК 12,R:\сериалы\Mad Men\Season 5\Mad.Men.s05e10.avi,,Mad Men S05E00 Mad.Men.s05e10.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9208,0,,0,,,
9219,ДИСК 12,R:\сериалы\Mad Men\Season 5\Mad.Men.s05e11.avi,,Mad Men S05E00 Mad.Men.s05e11.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9208,0,,0,,,
9220,ДИСК 12,R:\сериалы\Mad Men\Season 5\Mad.Men.s05e12.avi,,Mad Men S05E00 Mad.Men.s05e12.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9208,0,,0,,,
9221,ДИСК 12,R:\сериалы\Mad Men\Season 5\Mad.Men.s05e13.avi,,Mad Men S05E00 Mad.Men.s05e13.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9208,0,,0,,,
9222,ДИСК 12,R:\сериалы\Mad Men\Season 6,,Mad Men (сезон 6),,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,season,6358,0,,0,,,
9223,ДИСК 12,R:\сериалы\Mad Men\Season 6\Mad.Men.s06e01.avi,,Mad Men S06E00 Mad.Men.s06e01.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9222,0,,0,,,
9224,ДИСК 12,R:\сериалы\Mad Men\Season 6\Mad.Men.s06e02.avi,,Mad Men S06E00 Mad.Men.s06e02.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9222,0,,0,,,
9225,ДИСК 12,R:\сериалы\Mad Men\Season 6\Mad.Men.s06e03.avi,,Mad Men S06E00 Mad.Men.s06e03.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9222,0,,0,,,
9226,ДИСК 12,R:\сериалы\Mad Men\Season 6\Mad.Men.s06e04.avi,,Mad Men S06E00 Mad.Men.s06e04.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9222,0,,0,,,
9227,ДИСК 12,R:\сериалы\Mad Men\Season 6\Mad.Men.s06e05.avi,,Mad Men S06E00 Mad.Men.s06e05.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9222,0,,0,,,
9228,ДИСК 12,R:\сериалы\Mad Men\Season 6\Mad.Men.s06e06.avi,,Mad Men S06E00 Mad.Men.s06e06.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9222,0,,0,,,
9229,ДИСК 12,R:\сериалы\Mad Men\Season 6\Mad.Men.s06e07.avi,,Mad Men S06E00 Mad.Men.s06e07.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9222,0,,0,,,
9230,ДИСК 12,R:\сериалы\Mad Men\Season 6\Mad.Men.s06e08.avi,,Mad Men S06E00 Mad.Men.s06e08.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9222,0,,0,,,
9231,ДИСК 12,R:\сериалы\Mad Men\Season 6\Mad.Men.s06e09.avi,,Mad Men S06E00 Mad.Men.s06e09.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9222,0,,0,,,
9232,ДИСК 12,R:\сериалы\Mad Men\Season 6\Mad.Men.s06e10.avi,,Mad Men S06E00 Mad.Men.s06e10.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9222,0,,0,,,
9233,ДИСК 12,R:\сериалы\Mad Men\Season 6\Mad.Men.s06e11.avi,,Mad Men S06E00 Mad.Men.s06e11.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9222,0,,0,,,
9234,ДИСК 12,R:\сериалы\Mad Men\Season 6\Mad.Men.s06e12.avi,,Mad Men S06E00 Mad.Men.s06e12.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9222,0,,0,,,
9235,ДИСК 12,R:\сериалы\Mad Men\Season 6\Mad.Men.s06e13.avi,,Mad Men S06E00 Mad.Men.s06e13.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9222,0,,0,,,
9236,ДИСК 12,R:\сериалы\Mad Men\Season 7,,Mad Men (сезон 7),,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,season,6358,0,,0,,,
9237,ДИСК 12,R:\сериалы\Mad Men\Season 7\Mad.Men.s07e01.avi,,Mad Men S07E00 Mad.Men.s07e01.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9236,0,,0,,,
9238,ДИСК 12,R:\сериалы\Mad Men\Season 7\Mad.Men.s07e02.avi,,Mad Men S07E00 Mad.Men.s07e02.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9236,0,,0,,,
9239,ДИСК 12,R:\сериалы\Mad Men\Season 7\Mad.Men.s07e03.avi,,Mad Men S07E00 Mad.Men.s07e03.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9236,0,,0,,,
9240,ДИСК 12,R:\сериалы\Mad Men\Season 7\Mad.Men.s07e04.avi,,Mad Men S07E00 Mad.Men.s07e04.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9236,0,,0,,,
9241,ДИСК 12,R:\сериалы\Mad Men\Season 7\Mad.Men.s07e05.avi,,Mad Men S07E00 Mad.Men.s07e05.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9236,0,,0,,,
9242,ДИСК 12,R:\сериалы\Mad Men\Season 7\Mad.Men.s07e06.avi,,Mad Men S07E00 Mad.Men.s07e06.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9236,0,,0,,,
9243,ДИСК 12,R:\сериалы\Mad Men\Season 7\Mad.Men.s07e07.avi,,Mad Men S07E00 Mad.Men.s07e07.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9236,0,,0,,,
9244,ДИСК 12,R:\сериалы\Mad Men\Season 7\Mad.Men.s07e08.avi,,Mad Men S07E00 Mad.Men.s07e08.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9236,0,,0,,,
9245,ДИСК 12,R:\сериалы\Mad Men\Season 7\Mad.Men.s07e09.avi,,Mad Men S07E00 Mad.Men.s07e09.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9236,0,,0,,,
9246,ДИСК 12,R:\сериалы\Mad Men\Season 7\Mad.Men.s07e10.avi,,Mad Men S07E00 Mad.Men.s07e10.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9236,0,,0,,,
9247,ДИСК 12,R:\сериалы\Mad Men\Season 7\Mad.Men.s07e11.avi,,Mad Men S07E00 Mad.Men.s07e11.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9236,0,,0,,,
9248,ДИСК 12,R:\сериалы\Mad Men\Season 7\Mad.Men.s07e12.avi,,Mad Men S07E00 Mad.Men.s07e12.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9236,0,,0,,,
